playerID,Name,Age,Nationality,Club,Value,Wage,preferredFoot
200215,Sebastian Rode,29,Germany,Eintracht Frankfurt,7500000,27000,Right
208088,Sergi Samper Montañá,25,Spain,Vissel Kobe,1200000,4000,Right
178424,Vitorino Pacheco Antunes,33,Portugal,Sporting CP,5500000,16000,Left
199715,Víctor Machín Pérez,30,Spain,Atlético Madrid,12000000,55000,Right
231414,Waldo Rubio Martin,24,Spain,Real Valladolid CF,8500000,17000,Right
237297,Yordan Osorio,26,Venezuela,FC Porto,6500000,11000,Right
254578,David Ayala,17,Argentina,Estudiantes de La Plata,525000,500,Left
223929,Aaron Leya Iseka,22,Belgium,Toulouse Football Club,2500000,4000,Right
242081,Agustín Almendra,20,Argentina,Boca Juniors,1300000,4000,Right
228790,Aitor Buñuel Redrado,22,Spain,UD Almería,1600000,4000,Right
243001,Alexandru Cicâldău,22,Romania,Universitatea Craiova,4700000,8000,Right
241171,Armando Obispo,21,Netherlands,PSV,1500000,5000,Left
213689,Ben Pearson,25,England,Preston North End,8000000,24000,Right
225779,Ben Sheaf,22,England,Coventry City,750000,7000,Right
225997,Benjamin Verbič,26,Slovenia,Dynamo Kyiv,12000000,500,Right
233841,Carlos Cuesta,21,Colombia,KRC Genk,2600000,6000,Right
206561,Christian Walton,24,England,Brighton & Hove Albion,3500000,22000,Left
232192,Christopher Martins,23,Luxembourg,BSC Young Boys,2800000,10000,Right
185349,Denis Odoi,32,Belgium,Fulham,1500000,47000,Right
244509,Dennis Jastrzembski,20,Germany,SC Paderborn 07,1400000,5000,Left
225126,Ellyes Skhiri,25,Tunisia,1. FC Köln,10000000,25000,Right
211567,Gilberto Moraes Júnior,27,Brazil,SL Benfica,5500000,11000,Right
252325,Ismael Gutiérrez Montilla,19,Spain,Deportivo Alavés,825000,3000,Right
250839,Jesús Pretell,21,Peru,Melgar FBC,1600000,500,Right
234066,Johan Hove,19,Norway,Strømsgodset IF,1100000,900,Right
220659,Josh Brownhill,24,England,Burnley,4200000,30000,Right
234122,José Artur de Lima Junior,24,Brazil,Columbus Crew SC,3800000,5000,Right
211408,Karol Linetty,25,Poland,Torino,7000000,33000,Right
211856,Kevin Akpoguma,25,Nigeria,TSG 1899 Hoffenheim,4600000,23000,Right
219733,Ludovic Ajorque,26,France,RC Strasbourg Alsace,9500000,30000,Left
199561,Manuel Agudo Durán,33,Spain,RC Celta,4700000,25000,Right
183130,Marc Albrighton,30,England,Leicester City,7500000,66000,Right
231442,Marcus Browne,22,England,Middlesbrough,1100000,6000,Right
211738,Mark Flekken,27,Netherlands,SC Freiburg,5500000,17000,Right
205855,Marko Livaja,26,Croatia,AEK Athens,9000000,500,Right
236744,Matheo Zoch,22,Bolivia,Oriente Petrolero,1900000,500,Right
233782,Morgan Feeney,21,England,Sunderland,575000,2000,Right
239977,Nicolas Kühn,20,Germany,Bayern München II,1000000,2000,Left
202017,Onel Hernández,27,Germany,Norwich City,4200000,11000,Right
198077,Patrick Herrmann,29,Germany,Borussia Mönchengladbach,10000000,44000,Right
235520,Rafael Mújica García,21,Spain,Real Oviedo,500000,2000,Right
189681,Rafael Pereira da Silva,29,Brazil,Medipol Başakşehir FK,7500000,36000,Right
253100,Raymundo Fulgencio,20,Mexico,Tigres U.A.N.L.,1000000,7000,Right
207732,Roger Martí Salvador,29,Spain,Levante UD,9000000,28000,Right
253257,Sebastián Cáceres,20,Uruguay,Club América,1300000,8000,Right
229624,Sergio Guardiola Navarro,29,Spain,Real Valladolid CF,9000000,24000,Left
221350,Thierry Ambrose,23,France,FC Metz,1300000,7000,Right
208509,Thomas Foket,25,Belgium,Stade de Reims,10000000,24000,Right
203965,Viktor Fischer,26,Denmark,FC København,6500000,19000,Right
234795,Antoine Bernede,21,France,FC Red Bull Salzburg,3600000,13000,Left
243315,Daniel Gómez Alcón,21,Spain,Levante UD,2800000,11000,Right
253905,Edanyilber Navas,20,Venezuela,Aragua FC,1000000,500,Right
246606,Francisco José García Torres,20,Spain,Rayo Vallecano,925000,1000,Left
251025,Gaizka Larrazabal,22,Spain,Athletic Club de Bilbao,2600000,12000,Right
241036,George Marsh,21,England,Tottenham Hotspur,500000,8000,Right
234108,Gonzalo Maroni,21,Argentina,Boca Juniors,1700000,6000,Right
239342,Hervé Koffi,23,Burkina Faso,Royal Excel Mouscron,6500000,7000,Right
234686,Jordan Lotomba,21,Switzerland,OGC Nice,1400000,8000,Right
247764,Kyle John,19,England,Everton,525000,6000,Right
255943,Lirim Kastrati,21,Kosovo,Dinamo Zagreb,1700000,500,Right
247479,Luca Unbehaun,19,Germany,Borussia Dortmund,450000,2000,Right
243378,Manuel Wintzheimer,21,Germany,Hamburger SV,875000,3000,Right
236311,Marko Rog,24,Croatia,Cagliari,8500000,25000,Right
235338,Marlon Rodrigues Xavier,23,Brazil,Trabzonspor,3000000,15000,Left
241489,Peru Nolaskoain Esnal,21,Spain,Athletic Club de Bilbao,1800000,8000,Right
258139,Raúl Moro Prescoli,17,Spain,Lazio,400000,2000,Right
246950,Ryan Astley,18,Wales,Everton,300000,3000,Right
207835,Ademilson Braga Bispo Júnior,26,Brazil,Gamba Osaka,2200000,8000,Right
212219,Alexander Djiku,25,France,RC Strasbourg Alsace,10000000,26000,Right
223198,Ali Adnan,26,Iraq,Vancouver Whitecaps FC,7000000,8000,Left
233484,Allan Campbell,21,Scotland,Motherwell,1600000,3000,Right
167905,Antonio Valencia,33,Ecuador,LDU Quito,4000000,500,Right
202428,Bobby Wood,27,United States,Hamburger SV,900000,6000,Right
219754,Bruno Miguel Semedo Varela,25,Portugal,Vitória Guimarães,3500000,6000,Right
192445,Daniel Ginczek,29,Germany,VfL Wolfsburg,7500000,45000,Right
205670,Dwight Gayle,29,England,Newcastle United,5500000,37000,Right
190531,Eliaquim Mangala,29,France,Valencia CF,5500000,27000,Left
193881,Filip Đuričić,28,Serbia,Sassuolo,6500000,30000,Right
189860,Francisco Femenía Far,29,Spain,Watford,6500000,18000,Right
172203,Fraser Forster,32,England,Southampton,4700000,36000,Right
191032,Gökhan Töre,28,Turkey,Beşiktaş JK,5500000,51000,Left
201119,Ismaily Gonçalves dos S.,30,Brazil,Shakhtar Donetsk,14000000,500,Left
211879,Janik Haberer,26,Germany,SC Freiburg,7500000,23000,Right
199669,Leandro González Pirez,28,Argentina,Inter Miami,3900000,7000,Right
232250,Luke Amos,23,England,Queens Park Rangers,1000000,3000,Left
230201,Maikel Renan Catarino Fagundes,24,Brazil,Atlético Mineiro,14000000,34000,Right
231236,Mathieu Cafaro,23,France,Stade de Reims,7500000,19000,Right
183108,Nordin Amrabat,33,Morocco,Al Nassr,7500000,46000,Right
224019,Pedro Chirivella Burgos,23,Spain,FC Nantes,1300000,9000,Right
190854,Peter Pekarík,33,Slovakia,Hertha BSC,3000000,35000,Right
233763,Pontus Dahlberg,21,Sweden,BK Häcken,875000,1000,Right
199577,Sergi Gómez Solà,28,Spain,Sevilla FC,8500000,26000,Right
226495,Sergio Henrique Santos Gomes,25,Brazil,Philadelphia Union,1100000,4000,Left
232000,Seung Woo Lee,22,Korea Republic,Sint-Truidense VV,1200000,5000,Right
199912,Sonny Kittel,27,Germany,Hamburger SV,4200000,14000,Right
139062,Willy Caballero,38,Argentina,Chelsea,675000,32000,Right
233250,Yuma Suzuki,24,Japan,Sint-Truidense VV,2400000,8000,Right
235740,Alberto Paleari,26,Italy,Cittadella,2100000,2000,Right
246836,Amos Pieper,22,Germany,DSC Arminia Bielefeld,4200000,14000,Right
222573,Andrés Tello,23,Colombia,Benevento,2500000,9000,Right
244265,Armin Hodžić,23,Bosnia Herzegovina,Dinamo Zagreb,8000000,1000,Right
212830,Awer Mabil,24,Australia,FC Midtjylland,3900000,19000,Right
248687,Ben Cabango,20,Wales,Swansea City,625000,3000,Right
241737,Birk Risa,22,Norway,Odds BK,1400000,2000,Left
215616,David Jason Remeseiro Salgueiro,25,Spain,Valencia CF,9000000,30000,Right
224103,Erick Aguirre,23,Mexico,Pachuca,3300000,9000,Right
219461,Erik Palmer-Brown,23,United States,FK Austria Wien,975000,5000,Right
247156,Facundo Mura,21,Argentina,Estudiantes de La Plata,1700000,5000,Right
214446,Felipe Campos,26,Chile,Colo-Colo,7000000,8000,Right
240898,Francisco Guerrero Martín,24,Spain,Real Betis,4300000,14000,Right
236817,Habib Maïga,24,Ivory Coast,FC Metz,8500000,15000,Right
229901,Harry Souttar,21,Australia,Stoke City,1200000,5000,Right
246946,Ismaila Coulibaly,19,Mali,Beerschot AC,925000,2000,Right
228827,Jeando Fuchs,22,Cameroon,Deportivo Alavés,1500000,9000,Right
224186,Jordy de Wijs,25,Netherlands,Hull City,2700000,5000,Left
218746,José Ángel Pozo la Rosa,24,Spain,Rayo Vallecano,3300000,5000,Right
241173,Lyle Foster,19,South Africa,Vitória Guimarães,1200000,2000,Right
221306,Michael Barrios,29,Colombia,FC Dallas,6500000,9000,Right
219862,Miguel Borja,27,Colombia,Junior FC,9000000,5000,Right
237708,Moussa Sylla,20,France,FC Utrecht,1100000,4000,Right
247819,Nico Schlotterbeck,20,Germany,1. FC Union Berlin,1000000,5000,Right
208001,Paulo Otávio Rosa da Silva,25,Brazil,VfL Wolfsburg,4400000,28000,Left
239950,Pedro Filipe Rodrigues,23,Portugal,Olympiacos CFP,5500000,500,Right
231951,Randell Williams,23,England,Exeter City,850000,3000,Left
233487,Riley McGree,21,Australia,Adelaide United,3300000,3000,Left
206075,Sam Johnstone,27,England,West Bromwich Albion,6000000,50000,Right
222031,Thato Mokeke,29,South Africa,,0,0,Left
193910,Adam Forshaw,28,England,Leeds United,1600000,43000,Right
156433,Alfredo Talavera,37,Mexico,U.N.A.M.,575000,6000,Right
204760,Charlie Taylor,26,England,Burnley,9000000,48000,Left
190324,Christian Kabasele,29,Belgium,Watford,7500000,18000,Right
202642,Fernando Lucas Martins,28,Brazil,Beijing Sinobo Guoan FC,12500000,24000,Right
201982,Jonathan Schmid,30,France,SC Freiburg,7000000,24000,Right
191076,Jóhann Berg Guðmundsson,29,Iceland,Burnley,8500000,54000,Left
183498,Marco Parolo,35,Italy,Lazio,4000000,40000,Right
170797,Nuri Şahin,31,Turkey,Antalyaspor,5000000,16000,Left
157481,Raúl Albiol Tortajada,34,Spain,Villarreal CF,8000000,41000,Right
198140,Rogelio Funes Mori,29,Argentina,Monterrey,10500000,50000,Right
191388,Takashi Usami,28,Japan,Gamba Osaka,4100000,13000,Right
157304,Thomas Vermaelen,34,Belgium,Vissel Kobe,2500000,9000,Left
239432,Adrian Grbic,23,Austria,FC Lorient,3300000,18000,Right
248118,Alexi Pitu,18,Romania,FC Viitorul,525000,850,Right
247336,Alfie McCalmont,20,Northern Ireland,Oldham Athletic,525000,2000,Right
233276,Andre Dozzell,21,England,Ipswich Town,625000,2000,Left
228517,Andy Rinomhota,23,England,Reading,2300000,7000,Right
253294,Armando Méndez,24,Uruguay,Nacional de Montevideo,2900000,500,Right
239458,Bozhidar Kraev,23,Bulgaria,FC Midtjylland,3500000,15000,Right
235458,Cédric Kipré,23,Ivory Coast,West Bromwich Albion,1200000,22000,Right
221797,Erik Thommy,25,Germany,VfB Stuttgart,8000000,22000,Right
256725,Fabio Carvalho,17,England,Fulham,230000,2000,Right
201988,Federico Fernández,31,Argentina,Newcastle United,6500000,37000,Right
219145,Guillermo Maripán,26,Chile,AS Monaco,7000000,38000,Right
248465,Ian Maatsen,17,Netherlands,Chelsea,250000,550,Left
244558,Idekel Domínguez,20,Mexico,Club Necaxa,750000,2000,Right
227667,Isaac Mbenza,24,Belgium,Huddersfield Town,2400000,14000,Right
234857,Ivan Oblyakov,21,Russia,PFC CSKA Moscow,5000000,21000,Left
226592,Jakub Jankto,24,Czech Republic,Sampdoria,7500000,15000,Left
204846,Jamal Blackman,26,England,Rotherham United,950000,15000,Right
220604,Jaume Domenech Sánchez,29,Spain,Valencia CF,8500000,28000,Right
228738,Jhon Murillo,24,Venezuela,CD Tondela,5500000,6000,Right
212710,Joel Castro Pereira,24,Portugal,Huddersfield Town,725000,5000,Right
210324,Jonas Hofmann,27,Germany,Borussia Mönchengladbach,9500000,36000,Right
243559,Jorge de Frutos Sebastián,23,Spain,Levante UD,2700000,11000,Right
229912,Joshua Emmanuel,22,England,Hull City,950000,3000,Right
244068,Keven Schlotterbeck,23,Germany,SC Freiburg,2100000,11000,Left
254062,Kevin Minda,21,Ecuador,Universidad Católica del Ecuador,1700000,500,Right
210386,Kristoffer Peterson,25,Sweden,Swansea City,2200000,15000,Right
244233,Luca Pfeiffer,23,Germany,FC Würzburger Kickers,750000,4000,Right
237960,Mama Samba Baldé,24,Guinea Bissau,Dijon FCO,8500000,13000,Right
226414,Marcus Coco,24,France,FC Nantes,9000000,21000,Right
225562,Martín Merquelanz,25,Spain,Real Sociedad,8500000,26000,Left
240589,Miguel de la Fuente,20,Spain,Real Valladolid CF,1500000,6000,Right
238942,Nemanja Mitrović,27,Slovenia,,0,0,Right
193698,Oliver Baumann,30,Germany,TSG 1899 Hoffenheim,15000000,37000,Right
204355,Paul Dummett,28,Wales,Newcastle United,6500000,34000,Left
204738,Renato Ibarra,29,Ecuador,Club Atlas,6500000,15000,Right
229788,Rubén Alcaraz Jiménez,29,Spain,Real Valladolid CF,10000000,24000,Right
208251,Samuele Longo,28,Italy,Inter,925000,33000,Right
236413,Sandro Kulenović,20,Croatia,Dinamo Zagreb,825000,500,Right
205114,Takashi Inui,32,Japan,SD Eibar,8000000,30000,Right
210136,Tomasz Kędziora,26,Poland,Dynamo Kyiv,8500000,500,Right
237997,Uriel Antuna,22,Mexico,Guadalajara,1500000,18000,Right
237410,Vasyl Kravets,22,Ukraine,Lech Poznań,2300000,5000,Left
229034,Víctor Guzmán,25,Mexico,Pachuca,7000000,16000,Right
243048,Will Dennis,19,England,Bournemouth,190000,700,Right
212245,Yannick Gerhardt,26,Germany,VfL Wolfsburg,8000000,38000,Left
258948,Ángel Fortuño Viñas,18,Spain,RCD Espanyol,525000,500,Right
158902,Danny Fox,34,Scotland,Wigan Athletic,275000,2000,Left
192342,Edwin Cardona,27,Colombia,Boca Juniors,3300000,12000,Right
172937,Glenn Murray,36,England,Watford,2000000,14000,Right
178416,Jeremain Lens,32,Netherlands,Beşiktaş JK,6000000,56000,Right
172553,Jonas Lössl,31,Denmark,Everton,2600000,40000,Right
154472,Jorge Molina Vidal,38,Spain,Granada CF,3700000,24000,Right
178322,Miguel Layún,32,Mexico,Monterrey,4100000,34000,Right
184467,Nathan Delfouneso,29,England,Bolton Wanderers,375000,4000,Right
178571,Rafael Wihby Bracali,39,Brazil,Boavista FC,325000,3000,Right
188942,Victor Wanyama,29,Kenya,Montreal Impact,6500000,9000,Right
235522,Aleix Febas Pérez,24,Spain,RCD Mallorca,4300000,7000,Right
208534,Alfie Mawson,26,England,Bristol City,2000000,21000,Right
257057,Amadou Onana,18,Belgium,Hamburger SV,300000,600,Right
206160,Amato Ciciretti,26,Italy,Napoli,4700000,46000,Left
228518,Andreas Hanche-Olsen,23,Norway,Stabæk Fotball,1400000,2000,Right
207664,Carlos Bacca,33,Colombia,Villarreal CF,5500000,34000,Right
234202,Ché Nunnely,21,Netherlands,Willem II,2500000,5000,Right
245035,Claudio Gomes,19,France,Manchester City,950000,11000,Right
255687,David Zima,19,Czech Republic,SK Slavia Praha,2300000,500,Right
193158,Davy Pröpper,28,Netherlands,Brighton & Hove Albion,7500000,53000,Right
236209,Denver Hume,21,England,Sunderland,850000,3000,Left
224242,Derrick Luckassen,24,Netherlands,RSC Anderlecht,2800000,11000,Right
220414,Diego Rico Salguero,27,Spain,Bournemouth,9000000,15000,Left
235499,Djamel Eddine Benlamri,30,Algeria,Al Shabab,2500000,22000,Right
183966,Facundo Roncaglia,33,Argentina,CA Osasuna,1900000,22000,Right
241467,Francisco Feuillassier,22,Argentina,CF Fuenlabrada,1100000,2000,Right
230681,Giuseppe Pezzella,22,Italy,Parma,4100000,17000,Left
245907,Jamie Bowden,18,Republic of Ireland,Tottenham Hotspur,400000,3000,Right
239475,Jonathan González,21,Mexico,Monterrey,2800000,16000,Right
170370,Jonathan dos Santos,30,Mexico,LA Galaxy,8000000,10000,Right
171791,José Miguel da Rocha Fonte,36,Portugal,LOSC Lille,2100000,24000,Right
168609,João Miranda de Souza Filho,35,Brazil,Jiangsu Suning FC,4500000,18000,Right
254807,Kwadwo Baah,17,England,Rochdale,200000,500,Right
240925,Liam Millar,20,Canada,,0,0,Right
142707,Lisandro López,37,Argentina,Racing Club,3700000,18000,Right
240311,Luca Zidane,21,France,Racing Santander,925000,2000,Right
233960,Lukas Mühl,23,Germany,1. FC Nürnberg,1300000,5000,Right
256544,Melayro Bogarde,18,Netherlands,TSG 1899 Hoffenheim,275000,1000,Right
238060,Nathan Trott,21,England,West Ham United,400000,3000,Left
184144,Nicolás Gaitán,32,Argentina,SC Braga,6000000,15000,Left
226584,Pablo Aránguiz,22,Chile,Universidad de Chile,4800000,8000,Right
167628,Stéphane Ruffier,33,France,AS Saint-Étienne,9500000,32000,Right
218880,Sulayman Marreh,24,Gambia,KAA Gent,1100000,7000,Right
252033,Tomás Lago Pontes Esteves,17,Portugal,FC Porto,825000,500,Right
252378,Will Bapaga,17,England,Coventry City,170000,1000,Right
231856,Álvaro Tejero Sacristán,23,Spain,SD Eibar,7000000,18000,Right
185239,Ömer Toprak,30,Turkey,SV Werder Bremen,6000000,25000,Right
257319,Alan Virginius,17,France,FC Sochaux-Montbéliard,500000,500,Right
255305,Brandon Pierrick,18,England,Crystal Palace,325000,3000,Right
250789,Dilane Bakwa,17,France,FC Girondins de Bordeaux,350000,1000,Right
245313,José María Sildero,28,Uruguay,,0,0,Right
252018,Kamil Piątkowski,20,Poland,Raków Częstochowa,975000,1000,Right
252025,Koba Koindredi,18,France,Valencia CF,750000,2000,Left
245253,Leandro Barreiro Martins,20,Luxembourg,1. FSV Mainz 05,1100000,6000,Right
240956,Matías Melluso,22,Argentina,Gimnasia y Esgrima La Plata,3700000,9000,Left
248053,Santiago Arzamendia,22,Paraguay,,0,0,Left
237424,Seung Ho Paik,23,Korea Republic,SV Darmstadt 98,1600000,8000,Right
245275,Toma Bašić,23,Croatia,FC Girondins de Bordeaux,5500000,21000,Left
239272,Vasilios Barkas,26,Greece,Celtic,6000000,34000,Left
244050,Wouter Burger,19,Netherlands,Feyenoord,1100000,2000,Left
195586,Alfreð Finnbogason,31,Iceland,FC Augsburg,7000000,29000,Right
213699,Ashley Fletcher,24,England,Middlesbrough,2400000,10000,Right
202052,Benik Afobe,27,DR Congo,Trabzonspor,2100000,18000,Right
211098,Bradley Dack,26,England,Blackburn Rovers,7000000,37000,Right
204883,Brice Samba,26,Congo,Nottingham Forest,6500000,33000,Left
204876,Carlos Clerc Martínez,28,Spain,Levante UD,6500000,22000,Left
204024,Christoph Kramer,29,Germany,Borussia Mönchengladbach,9000000,37000,Right
146530,Daniel Alves da Silva,35,Brazil,Paris Saint-Germain,4800000,60000,Right
212197,Daniel Heuer Fernandes,27,Portugal,Hamburger SV,2100000,7000,Right
211361,Danilo Cataldi,25,Italy,Lazio,4900000,38000,Right
196432,Enzo Pérez,34,Argentina,River Plate,5500000,21000,Right
236331,Erick Cabaco,25,Uruguay,Getafe CF,6500000,20000,Right
204943,Guofu Luo,32,China PR,Guangzhou Evergrande Taobao FC,5500000,24000,Right
213951,Helton Brant Aleixo Leite,29,Brazil,SL Benfica,5500000,10000,Right
215107,Héctor Villalba,25,Paraguay,Club Libertad,6500000,500,Left
200759,Jeffrey Schlupp,27,Ghana,Crystal Palace,6000000,43000,Left
232786,Keita Endo,22,Japan,1. FC Union Berlin,1400000,12000,Right
199354,Lucas Pérez Martínez,31,Spain,Deportivo Alavés,11500000,32000,Left
2147,Maarten Stekelenburg,37,Netherlands,Ajax,325000,5000,Right
216289,Mark Diemers,26,Netherlands,Feyenoord,3800000,10000,Right
192725,Maxime Le Marchand,30,France,Fulham,1400000,41000,Left
230564,Mijat Gaćinović,25,Serbia,TSG 1899 Hoffenheim,5500000,25000,Right
229528,Mykola Matvienko,24,Ukraine,Shakhtar Donetsk,5000000,500,Left
53914,Phil Jagielka,37,England,Sheffield United,625000,16000,Right
194333,Rafał Gikiewicz,32,Poland,FC Augsburg,5500000,21000,Right
219576,Rodrigo Battaglia,28,Argentina,Deportivo Alavés,6500000,23000,Right
226060,Roger Assalé,26,Ivory Coast,Dijon FCO,7000000,15000,Right
231685,Ronaël Pierre-Gabriel,22,France,Stade Brestois 29,3000000,10000,Right
188388,Ryad Boudebouz,30,Algeria,AS Saint-Étienne,7500000,30000,Left
226012,Ryan Manning,24,Republic of Ireland,Queens Park Rangers,3700000,7000,Left
235642,Ryan Yates,22,England,Nottingham Forest,1600000,17000,Right
189250,Salomón Rondón,30,Venezuela,Dalian YiFang FC,8500000,21000,Right
203485,Terence Kongolo,26,Netherlands,Huddersfield Town,2600000,17000,Left
237211,Yuri Oliveira Ribeiro,23,Portugal,Nottingham Forest,4900000,30000,Left
244403,Adil Taoui,18,France,Toulouse Football Club,750000,800,Right
241823,Aldo Cruz,22,Mexico,Club Tijuana,3300000,11000,Left
258238,Ali Yavuz Kol,19,Turkey,Galatasaray SK,975000,8000,Right
250753,Anatoliy Trubin,18,Ukraine,Shakhtar Donetsk,625000,500,Right
257534,Cole Palmer,18,England,Manchester City,200000,5000,Left
244363,Daniel Cerântula Fuzato,22,Brazil,Gil Vicente FC,675000,2000,Right
248171,Davide Bettella,20,Italy,AC Monza,750000,750,Right
246157,Ewoud Pletinckx,19,Belgium,SV Zulte-Waregem,1200000,3000,Right
242491,Felipe Jaramillo,24,Colombia,América de Cali,1500000,1000,Right
243792,Iñigo Vicente Elorduy,22,Spain,Athletic Club de Bilbao,2600000,12000,Right
243311,Josep Martínez Riera,22,Spain,RB Leipzig,1100000,11000,Right
